id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,flats,square,object_problem,wall_material,transport_dist_index,infrastructure_index,parking_count,energy_eff,floors,ceiling_height,price_avg,guest_parking_count
24442,78,"п Шушары, пр-кт Новгородский, д. Участок, литера 6",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.81,30.3678,Типовой,2018-12-13,343.0,16480.5,0,Панель,2.0,7,0.0,A,25.0,,,
32245,78,"п Шушары, проспект Новгородский, д. Участок 16, корпус 33.4",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8026,30.3823,Типовой,2023-12-31,0.0,0.0,0,Кирпич,5.0,7,315.0,A+,6.0,,,0.0
24538,78,"п Шушары, район Территория предприятия «Шушары», территория предприятия ""Шушары"", д. участок 556 (Центральный)",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8082,30.384,Типовой,2021-10-12,209.0,10205.9,0,Кирпич,5.0,7,0.0,A,14.0,3,113980.0,179.0
24486,78,"п Шушары, тер Территория предприятия ""Шушары"", д. Участок 556 (Центральный), корпус 40.2",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8061,30.3833,Типовой,2019-12-27,1176.0,47266.9,0,Кирпич,3.0,7,288.0,A,25.0,"2,85",65053.0,220.0
24528,78,"п Парголово, Пригородный, д. Участок 351",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,60.073,30.2366,Типовой,2021-07-15,950.0,48579.4,0,Монолит-кирпич,5.0,5,167.0,A++,25.0,"2,62",53869.0,167.0
24547,78,"п Шушары, территория предприятия ""Шушары"", д. Участок 557 (Центральный)",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8038,30.3825,Типовой,2019-03-05,648.0,22758.2,0,Монолит-кирпич,3.0,7,0.0,A++,25.0,,,
24574,78,"г Санкт-Петербург, район пос. Шушары, д. 13, строение А",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.7612,30.4681,Типовой,2018-11-09,367.0,18428.0,0,Монолит-кирпич,1.0,3,0.0,A,12.0,,,
24488,78,"п Шушары, тер Территория предприятия ""Шушары"", д. Участок 556 (Центральный), корпус 40.3",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8044,30.3813,Типовой,2019-12-20,648.0,34663.2,0,Монолит-кирпич,3.0,7,71.0,A,25.0,"2,85",58643.0,203.0
12041,78,"п Шушары, Новгородский (северо-западнее дома 3, корп. 1, литера А по Вишерской ул.), д. Участок 12, корпус 33.1",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8123,30.3671,Типовой,2021-12-30,870.0,26869.0,0,Монолит-кирпич,4.0,7,0.0,A,27.0,"2,6 - 2,62",59277.0,210.0
24341,78,"п Парголово, улица Тихоокеанская, д. Участок 6, корпус 38.1",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,60.0694,30.2374,Типовой,2020-11-26,182.0,8639.8,0,Монолит-кирпич,1.0,5,0.0,A,15.0,,58471.0,
7992,78,"п Шушары, Ленсоветовский, д. Участок 334, корпус 3.1",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8072,30.3795,Типовой,2020-12-31,407.0,19930.9,0,Другое,3.0,7,0.0,A++,13.0,"2,62",69568.0,82.0
32512,78,"п Шушары, территория предприятия ""Шушары"" (Центральный), д. уч. 556",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8026,30.3823,Типовой,2022-03-31,0.0,0.0,0,Монолит-кирпич,5.0,7,0.0,A,3.0,,43700.0,9.0
24503,78,"г Санкт-Петербург, район Пушкинский, проспект Новгородский, д. участок",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8112,30.3678,Типовой,2018-12-26,637.0,29825.5,0,Монолит-кирпич,2.0,7,0.0,A,27.0,,,
24342,78,"п Парголово, улица Тихоокеанская, д. Участок 6, корпус 38.3",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,60.0698,30.2348,Типовой,2019-12-04,676.0,35800.0,0,Монолит-кирпич,1.0,5,299.0,A,15.0,,70506.0,
24489,78,"п Шушары, тер Территория предприятия ""Шушары"", д. Участок 556 (Центральный), корпус 42.1",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8075,30.3861,Типовой,2023-12-31,312.0,12393.6,0,Монолит-кирпич,5.0,7,0.0,A,25.0,"2,6",56346.0,75.0
24485,78,"п Шушары, тер Территория предприятия ""Шушары"", д. Участок 556 (Центральный), корпус 40.1",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.7913,30.3785,Типовой,2019-12-20,672.0,32762.2,0,Монолит-кирпич,1.0,3,73.0,A,25.0,"2,62",65730.0,211.0
24530,78,"п Парголово, район Михайловка, улица Первого Мая, д. участок, строение 15",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,60.0955,30.2934,Типовой,2020-11-19,416.0,20285.2,0,Кирпич,1.0,1,70.0,A,15.0,,72002.0,
7993,78,"п Шушары, Территория предприятия «Ленсоветовское», д. Учаток334, корпус 3.2",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.8072,30.3795,Типовой,2021-08-30,275.0,13553.1,0,Другое,5.0,7,0.0,A++,13.0,"2,62",67460.0,123.0
7991,78,"п Шушары, Ленсоветовский, д. 2а, литера А, корпус 2.16",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,59.7586,30.4739,Типовой,2020-12-30,165.0,9543.6,0,Панель,1.0,4,0.0,A++,13.0,,69584.0,
24343,78,"п Парголово, улица Тихоокеанская, д. Участок 6, корпус 38.2",СТРОИТЕЛЬНАЯ КОМПАНИЯ ДАЛЬПИТЕРСТРОЙ,60.069,30.2352,Типовой,2019-12-04,468.0,22669.0,0,Монолит-кирпич,1.0,5,126.0,A,15.0,,61673.0,
19908,78,"г Санкт-Петербург, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0401,30.2187,Комфорт,2020-12-16,65.0,4317.85,0,Другое,4.0,7,0.0,B,14.0,"2,77 - 3",94792.0,0.0
19907,78,"г Санкт-Петербург, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2020-12-16,650.0,19934.03,0,Другое,3.0,8,0.0,B,26.0,"2,77",99803.0,0.0
31496,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11959, корпус 1",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2023-06-30,624.0,36502.45,0,Другое,7.0,8,0.0,C,24.0,"2,77 - 3",163047.0,187.0
31497,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11959, корпус Подземная автостоянка 1",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2023-06-30,0.0,0.0,0,Другое,7.0,8,358.0,C,2.0,,29415.0,0.0
19910,78,"г Санкт-Петербург, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2187,Типовой,2020-12-16,0.0,0.0,0,Другое,4.0,8,584.0,B,7.0,,,0.0
31501,78,"г Санкт-Петербург, пр-кт Комендантский, Участок 1 (юго-западнее пересечения с рекой Каменкой). Корпус 1. Кадастровый номер ЗУ 78:34:0004281:11963",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2047,Комфорт,2022-12-31,694.0,21840.69,0,Другое,5.0,6,0.0,C,25.0,"2,77 - 3",153636.0,176.0
28803,78,"г Санкт-Петербург, проспект Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Жилой дом.Кадастровый номер ЗУ 78:34:0004281:11950",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2021-10-25,2851.0,90032.0,0,Другое,7.0,6,0.0,C,26.0,"2,77 - 3",111553.0,146.0
31495,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Подземная автостоянка 2.Кадастровый номер ЗУ 78:34:0004281:11964",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2026,Комфорт,2023-09-30,0.0,0.0,0,Другое,5.0,6,846.0,C,2.0,,29818.0,0.0
17029,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2193,Комфорт,2020-11-26,626.0,20073.59,0,Другое,4.0,8,0.0,C,26.0,"2,77",102097.0,0.0
35342,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11954, корпус Подземная автостоянка 1",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0375,30.2122,Комфорт,2022-09-30,0.0,0.0,0,Монолит-кирпич,5.0,7,352.0,C,2.0,,29943.0,0.0
35341,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11954, корпус Многоквартирный жилой дом",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0216,30.2428,Комфорт,2022-09-30,2644.0,91633.33,0,Монолит-кирпич,8.0,9,0.0,C,25.0,"2,77 - 3",138866.0,199.0
17026,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2020-11-26,149.0,6043.43,0,Другое,3.0,8,0.0,C,26.0,"2,77",99620.0,0.0
17760,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2017-12-25,229.0,9335.8,0,Другое,3.0,8,0.0,C,10.0,,,
17763,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0428,30.2261,Комфорт,2017-12-25,0.0,0.0,0,Другое,4.0,7,103.0,C,1.0,,,
28805,78,"г Санкт-Петербург, проспект Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Гараж 2.Кадастровый номер ЗУ 78:34:0004281:11950",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0412,30.2174,Комфорт,2021-10-25,0.0,0.0,0,Другое,7.0,6,261.0,C,1.0,,33658.0,0.0
17761,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2017-12-25,0.0,0.0,0,Другое,3.0,8,119.0,C,1.0,,,
17028,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0369,30.2193,Комфорт,2020-11-26,725.0,21506.34,0,Другое,4.0,8,0.0,C,26.0,"2,77",115788.0,0.0
17032,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0369,30.2193,Комфорт,2020-11-26,0.0,0.0,0,Другое,4.0,8,278.0,C,2.0,,30356.0,0.0
17030,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2193,Комфорт,2020-11-26,496.0,16929.81,0,Другое,4.0,8,0.0,C,26.0,"2,77",103931.0,0.0
13825,78,"г Санкт-Петербург, район Приморский, проспект Комендантский, строение 78:34:0004281:11939",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0372,30.2,Комфорт,2020-05-27,2121.0,70614.96,0,Другое,1.0,4,587.0,C,26.0,,95345.0,
17027,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2020-11-26,736.0,21985.54,0,Другое,3.0,8,0.0,C,26.0,"2,77",98265.0,157.0
31505,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Корпус 3.Кадастровый номер ЗУ 78:34:0004281:11963",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2047,Комфорт,2022-12-31,694.0,21816.62,0,Другое,5.0,6,0.0,C,25.0,"2,77 - 3",127012.0,0.0
31493,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Подземная автостоянка 1.Кадастровый номер ЗУ 78:34:0004281:11964",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2026,Комфорт,2023-09-30,0.0,0.0,0,Другое,5.0,6,428.0,C,2.0,,32868.0,0.0
31499,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11959, корпус Подземная автостоянка 2",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2023-06-30,0.0,0.0,0,Другое,7.0,8,930.0,C,2.0,,30164.0,0.0
31503,78,"г Санкт-Петербург, пр-кт Комендантский, Участок 1 (юго-западнее пересечения с рекой Каменкой).Подземная автостоянка 1.Кадастровый номер ЗУ 78:34:0004281:11963",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2047,Комфорт,2022-12-31,0.0,0.0,0,Другое,5.0,6,446.0,C,2.0,,30335.0,0.0
31492,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Корпус 1.Кадастровый номер ЗУ 78:34:0004281:11964",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2026,Комфорт,2023-09-30,1008.0,28518.15,0,Другое,5.0,6,428.0,C,26.0,"2,77 - 3",168736.0,220.0
31494,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Корпус 2.Кадастровый номер ЗУ 78:34:0004281:11964",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2023-09-30,1710.0,72647.26,0,Другое,7.0,8,0.0,C,25.0,"2,77 - 3",161459.0,0.0
17031,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0369,30.2193,Комфорт,2020-11-26,0.0,0.0,0,Другое,4.0,8,125.0,C,1.0,,33940.0,0.0
17034,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.216,Комфорт,2020-11-26,149.0,6240.19,0,Другое,2.0,8,0.0,C,26.0,"2,77",124901.0,0.0
19909,78,"г Санкт-Петербург, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2020-12-16,91.0,4326.92,0,Другое,3.0,8,0.0,B,14.0,"2,77 - 3",100414.0,0.0
31502,78,"г Санкт-Петербург, пр-кт Комендантский, Участок 1 (юго-западнее пересечения с рекой Каменкой).Корпус 2.Кадастровый номер ЗУ 78:34:0004281:11963",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2047,Комфорт,2022-12-31,872.0,33893.91,0,Другое,5.0,6,0.0,C,25.0,"2,77 - 3",136984.0,0.0
19906,78,"г Санкт-Петербург, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2020-12-16,397.0,12448.31,0,Другое,3.0,8,0.0,B,21.0,"2,77",104647.0,96.0
17033,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2020-11-26,0.0,0.0,0,Другое,3.0,8,136.0,C,1.0,,30812.0,0.0
31504,78,"г Санкт-Петербург, пр-кт Комендантский, Участок 1 (юго-западнее пересечения с рекой Каменкой).Подземная автостоянка 2.Кадастровый номер ЗУ 78:34:0004281:11963",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2047,Комфорт,2022-12-31,0.0,0.0,0,Другое,5.0,6,446.0,C,2.0,,29995.0,0.0
17237,78,"г Санкт-Петербург, район Приморский, проспект Комендантский, Участок 2 (юго-западнее пересечения с рекой Каменкой). Кадастровый номер ЗУ 78:34:0004281:10613, корпус 2",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0398,30.2296,Комфорт,2019-11-26,627.0,21980.64,0,Другое,4.0,7,202.0,C,26.0,,90208.0,
17762,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0428,30.2261,Комфорт,2017-12-25,0.0,0.0,0,Другое,4.0,7,179.0,C,1.0,,,
17838,78,"г Санкт-Петербург, пр-кт Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0405,30.2236,Комфорт,2017-03-22,1278.0,43401.93,0,Другое,4.0,7,286.0,B,25.0,,,
17276,78,"г Санкт-Петербург, проспект Комендантский, строение 78:34:4281:11951",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2018-12-13,887.0,30483.38,0,Другое,3.0,8,205.0,B,23.0,,,
28804,78,"г Санкт-Петербург, проспект Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Гараж 1.Кадастровый номер ЗУ 78:34:0004281:11950",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2021-10-25,0.0,0.0,0,Другое,7.0,6,261.0,C,1.0,,33562.0,0.0
17233,78,"г Санкт-Петербург, район Приморский, проспект Комендантский, строение 78:34:4281:10650",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2017-03-22,924.0,27447.31,0,Другое,3.0,8,108.0,C,27.0,,,
31498,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11959, корпус 2",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2023-06-30,2052.0,66725.75,0,Другое,7.0,8,0.0,C,26.0,"2,77 - 3",154045.0,0.0
35343,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11954, корпус Подземная автостоянка 2",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0375,30.2122,Комфорт,2022-09-30,0.0,0.0,0,Монолит-кирпич,5.0,7,349.0,C,2.0,,32011.0,0.0
17236,78,"г Санкт-Петербург, район Приморский, проспект Комендантский, Участок 2 (юго-западнее пересечения с рекой Каменкой). Кадастровый номер ЗУ 78:34:0004281:10613, корпус 1",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2019-11-26,2627.0,83069.07,0,Другое,3.0,8,202.0,C,26.0,,96961.0,
17235,78,"г Санкт-Петербург, проспект Комендантский проспект, участок 1, (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11958",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2022-04-11,2803.0,94153.46,0,Другое,7.0,8,1239.0,C,25.0,"2,77 - 3",133883.0,199.0
17759,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0428,30.2261,Комфорт,2017-12-25,2834.0,91402.37,0,Другое,4.0,7,0.0,C,22.0,,,
35344,78,"г Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Кадастровый номер ЗУ 78:34:0004281:11954, корпус Подземная автостоянка 3",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0375,30.2122,Комфорт,2022-09-30,0.0,0.0,0,Монолит-кирпич,5.0,7,352.0,C,2.0,,31274.0,0.0
17234,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0386,30.2254,Комфорт,2017-03-17,787.0,51118.0,0,Другое,4.0,7,181.0,Не нормируется,23.0,,,
17416,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2018-12-17,1404.0,51118.0,0,Другое,3.0,8,666.0,C,26.0,,,
17418,78,"г Санкт-Петербург, район Приморский, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0378,30.2229,Комфорт,2018-12-17,753.0,25198.89,0,Другое,4.0,8,356.0,C,22.0,,89941.0,
19905,78,"г Санкт-Петербург, проспект Комендантский",СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМЕНКА,60.0365,30.2257,Комфорт,2020-12-16,452.0,13671.9,0,Другое,3.0,8,0.0,B,25.0,"2,77",111539.0,0.0
34518,78,"г Санкт-Петербург, ул Крыленко, участок 1, (северо- восточнее пересечения с Дальневосточным проспектом)",СК МОНОЛИТ,59.8959,30.4654,Комфорт,2022-12-31,0.0,0.0,0,Панель,8.0,8,0.0,A,16.0,,114953.0,50.0
34517,78,"г Санкт-Петербург, ул Крыленко, участок 1, (северо- восточнее пересечения с Дальневосточным проспектом), д. 14",СК МОНОЛИТ,59.8955,30.4636,Комфорт,2020-01-17,0.0,0.0,0,Панель,7.0,8,0.0,A,16.0,,,50.0
39753,78,"г Санкт-Петербург, переулок Подъездной, д. 12, литера А",СТРОИТЕЛЬНАЯ КОМПАНИЯ НОВАЯ ЛИНИЯ,59.9184,30.3337,Элитный,2022-12-31,0.0,0.0,0,Монолит-кирпич,10.0,9,36.0,B,9.0,,146800.0,44.0
23931,78,"г Санкт-Петербург, район Выборгский, улица Заречная, д. 10, строение 1",СТРОИТЕЛЬНАЯ КОМПАНИЯ ПРАГМА,60.0726,30.321,Комфорт,2018-11-12,887.0,47607.8,0,Монолит-кирпич,6.0,8,383.0,A+,25.0,,,
27327,78,"г Санкт-Петербург, ул Глухарская, д. 27, корпус 2, строение 1",СТРОИТЕЛЬНАЯ КОРПОРАЦИЯ РОССТРОЙ,60.0346,30.2329,Типовой,2018-12-29,224.0,10848.2,0,Панель,4.0,9,0.0,B,19.0,,,
27328,78,"г Санкт-Петербург, пр-кт Комендантский, д. 59, корпус 2, строение 1",СТРОИТЕЛЬНАЯ КОРПОРАЦИЯ РОССТРОЙ,60.0341,30.2323,Типовой,2018-12-29,224.0,10848.2,0,Панель,4.0,9,0.0,B,19.0,,,
22026,78,"г Санкт-Петербург, проспект Тореза, д. 118, литера А",СТРОИТЕЛЬНАЯ КОМПАНИЯ СПЕКТР,60.0266,30.3225,Бизнес,2019-12-30,923.0,64089.78,0,Монолит-кирпич,5.0,7,439.0,C,24.0,"2,73 - 3,03",84702.0,8.0
21410,78,п Шушары,СК СТОУН,59.7548,30.4731,Типовой,2022-01-20,78.0,3975.99,0,Монолит-кирпич,2.0,6,0.0,B,9.0,"2,6",79735.0,28.0
21411,78,п Шушары,СК СТОУН,59.7552,30.4749,Типовой,2024-06-30,40.0,1544.78,0,Монолит-кирпич,2.0,5,0.0,B,6.0,"2,6",,87.0
21415,78,п Шушары,СК СТОУН,59.7552,30.4749,Типовой,2024-06-30,0.0,0.0,0,Монолит-кирпич,2.0,5,198.0,D,7.0,,,0.0
21412,78,п Шушары,СК СТОУН,59.7552,30.4749,Типовой,2024-06-30,573.0,21702.57,0,Монолит-кирпич,2.0,5,0.0,B,12.0,"2,6",92089.0,87.0
21416,78,п Шушары,СК СТОУН,59.7552,30.4749,Типовой,2024-06-30,0.0,0.0,0,Монолит-кирпич,2.0,5,198.0,D,7.0,,,0.0
21413,78,п Шушары,СК СТОУН,59.7548,30.4731,Типовой,2023-12-31,586.0,22229.41,0,Монолит-кирпич,2.0,6,0.0,B,12.0,"2,6",82164.0,48.0
21414,78,п Шушары,СК СТОУН,59.7548,30.4731,Типовой,2023-09-30,40.0,1544.78,0,Монолит-кирпич,2.0,6,0.0,B,6.0,"2,6",82129.0,48.0
17829,78,"г Санкт-Петербург, улица Коллонтай, д. 2, строение 1",СТРОИТЕЛЬНАЯ КОМПАНИЯ ТЕМП,59.9143,30.4437,Комфорт,2018-10-04,820.0,42871.8,0,Другое,7.0,9,0.0,B,19.0,,,
15144,78,"Город Санкт-Петербург, район Приморский, Проспект Коломяжский",СОЮЗ ИНВЕСТ,60.0067,30.2986,Другое,2023-12-31,0.0,0.0,0,Другое,8.0,9,0.0,B,24.0,,,
19530,78,"г Санкт-Петербург, район Московский, проспект Дунайский",СОЮЗ-СТРОЙ ИНВЕСТ,59.8314,30.3266,Бизнес,2022-01-31,0.0,0.0,0,Монолит-кирпич,5.0,8,0.0,B,23.0,,90583.0,98.0
35871,78,"г Санкт-Петербург, район Московский, пр-кт Дунайский",СОЮЗ-СТРОЙ ИНВЕСТ,59.8314,30.3264,Комфорт,2019-04-15,0.0,0.0,0,Монолит-кирпич,4.0,8,328.0,B,23.0,,35790.0,
19582,78,"г Санкт-Петербург, район Московский, пр-кт Дунайский",СОЮЗ-СТРОЙ ИНВЕСТ,59.8313,30.3299,Комфорт,2020-10-23,0.0,0.0,0,Монолит-кирпич,5.0,8,0.0,B,21.0,,83465.0,
35872,78,"г Санкт-Петербург, район Московский, пр-кт Дунайский",СОЮЗ-СТРОЙ ИНВЕСТ,59.8314,30.3264,Комфорт,2019-12-30,0.0,0.0,0,Монолит-кирпич,5.0,8,0.0,B,21.0,,80385.0,
3746,78,"г Санкт-Петербург, шоссе Московское, д. 13, литера ЕД",СПБ ИНВЕСТ,59.8236,30.338,Комфорт,2019-12-19,782.0,29821.81,0,Монолит-кирпич,3.0,7,159.0,C,19.0,"2,74",,27.0
19882,78,"г Санкт-Петербург, район Невский, улица Славянская, вл. уч. 20 ФЗУ 11",СПБ РЕНОВАЦИЯ,59.8313,30.5373,Комфорт,2019-11-08,471.0,19632.57,0,Монолит-кирпич,2.0,4,50.0,B,29.0,,66967.0,
19891,78,"город Санкт-Петербург, район Фрунзенский, улица Расстанная, д. 14, корпус 1, строение 1",СПБ РЕНОВАЦИЯ,59.907,30.3485,Бизнес,2018-12-10,12.0,803.72,0,Монолит-кирпич,9.0,8,6.0,B,6.0,,,
32123,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.9345,30.4327,Комфорт,2018-12-24,534.0,23305.25,0,Монолит-кирпич,8.0,8,272.0,B,17.0,"2,7",,26.0
